player,elo_hard,elo_clay,elo_grass,elo
Lareau S.,1476.9250926180353,1482.5559010776667,1500.736306793522,1486.7391001630747
Hernych J. ,1500.0,1500.0,1500.0,1500.0
Mpetshi G.,1625.6209165288271,1503.1173831217604,1498.640880012183,1542.4597265542568
Sanchez Izquierdo N.,1500.0,1490.552503455457,1500.0,1496.8508344851525
Fabbiano T.,1390.9715346634664,1409.9471455429486,1561.6176379225794,1454.1787727096646
Saavedra Corvalan C.,1500.0,1483.136240088512,1500.0,1494.3787466961705
Kempes E.,1453.966084159178,1484.9593202332464,1454.803202288594,1464.5762022270064
Matias N.,1500.0,1487.1658536671805,1500.0,1495.7219512223935
Oliel Y.,1473.3775280477873,1500.0,1500.0,1491.125842682596
Carretero R.,1500.0,1482.8059312159166,1500.0,1494.268643738639
Wu D.,1424.5363144823923,1500.0,1500.0,1474.8454381607974
Verdasco M.,1500.0,1506.7928757729267,1500.0,1502.264291924309
Bohli S.,1414.7394338594802,1458.0408969788677,1484.0,1452.2601102794495
Salva B.,1466.6078485037715,1459.7180270797733,1500.0,1475.4419585278483
Safiullin R.,1587.8837210560787,1457.6469053268866,1497.9680949115746,1514.4995737648467
Pospisil J.,1495.6833167299367,1460.1277702112225,1475.219564916985,1477.0102172860481
Montanes A.,1407.4264733328357,1594.1427150942698,1449.8684278961018,1483.8125387744024
Shang J.,1596.423815793761,1452.9777925453284,1524.1366782531013,1524.512762197397
Varillas J. P.,1487.7881131701754,1549.202867421321,1500.0,1512.330326863832
Dutra Da Silva D.,1500.0,1484.0,1500.0,1494.6666666666667
Myneni S.,1474.0084211052908,1500.0,1500.0,1491.3361403684303
Perry T.,1483.294691897279,1500.0,1500.0,1494.4315639657598
Strode B.,1484.736306793522,1500.0,1500.0,1494.9121022645074
Brooksby J.,1665.9159385942912,1574.6964562032115,1570.4736827644876,1603.69535918733
Tsitsipas P.,1490.2554354144984,1500.0,1500.0,1496.7518118048329
Wang Y.T.,1503.152000158823,1460.2077656570943,1493.2082839043233,1485.5226832400804
Ayala D.,1481.908362552984,1500.0,1500.0,1493.969454184328
Abdulla M.,1485.4749988165513,1500.0,1500.0,1495.1583329388504
Forejtek J.,1514.629682466428,1500.0,1500.0,1504.8765608221427
Parmar A.,1493.1342410806317,1500.0,1442.312022926292,1478.482088002308
Ouyang B.,1482.7617569168585,1500.0,1500.0,1494.2539189722863
Quinn E.,1487.9933847683033,1500.569908208651,1504.6613209179948,1497.741537964983
Durek R.,1485.1782718138913,1500.0,1500.0,1495.0594239379636
Rastogi K.,1467.4283517217957,1500.0,1500.0,1489.142783907265
Wawrinka S.,1552.8716403494332,1542.1997295442595,1579.0970573555746,1558.0561424164225
Veronelli D.,1486.074121466775,1503.8449477068323,1500.0,1496.6396897245359
Radic M.,1500.0,1472.2278391936682,1500.0,1490.742613064556
Kotov P.,1475.3408364640106,1572.9989349899886,1502.411236394576,1516.917002616192
Reichel A.,1492.1387271162664,1500.0,1500.0,1497.3795757054222
Kachmazov A.,1482.655704226174,1500.0,1500.0,1494.2185680753912
Norman M.,1533.2845111727136,1433.8967645003436,1500.0,1489.0604252243522
Motomura G.,1428.5394183507801,1500.0,1498.6045280720386,1475.7146488076062
Bachelot J.F,1510.580911470588,1499.6019939380124,1475.0514513752628,1495.0781189279544
Wagh A.,1492.104930273258,1500.0,1500.0,1497.368310091086
Hipfl M.,1448.3615107255005,1452.7696563722839,1451.7419149280367,1450.957694008607
Quinzi G.,1500.0,1508.4777612607825,1500.0,1502.8259204202607
Lee H.T.,1563.9711801154508,1487.1330044425074,1508.8846728098636,1519.996285789274
Sa A.,1403.6578523496785,1398.5448350021588,1486.3564671764414,1429.519718176093
Gallardo M.,1500.0,1478.242588622458,1500.0,1492.7475295408194
Hanley P.,1482.7189037625226,1500.0,1500.0,1494.2396345875077
Chappell N.,1469.111098576919,1500.0,1500.0,1489.7036995256396
Murray A.,1604.2794753818134,1813.9221528354706,1731.8731447693744,1716.6915909955526
Derepasko A.,1500.0,1500.0,1486.8464128597823,1495.615470953261
Tabara M.,1506.624511372701,1468.4552304257352,1468.768656696543,1481.2827994983263
Horansky F.,1487.9705979152066,1461.092590412024,1482.9568129916388,1477.3400004396233
Kamke T.,1491.4647432213724,1519.1742139726239,1510.0887953403837,1506.9092508447932
Tsitsipas S. ,1548.7497363443392,1500.0,1500.0,1516.2499121147796
Kym J.,1494.7196335208837,1512.8838824334262,1500.0,1502.5345053181034
Topo M.,1500.0,1435.3705122873662,1500.0,1478.456837429122
Ouahab L.,1472.7125974085404,1501.2749584572043,1500.0,1491.3291852885816
Delic M.,1483.8304101406757,1459.9847452939591,1500.0,1481.2717184782116
Kwon S.W.,1600.4180747565877,1499.6130714524872,1475.2957696594926,1525.108971956189
Coetzee J.,1500.0,1500.0,1482.8691837321792,1494.2897279107265
Evans B.,1394.477985873525,1500.0,1516.6533781162593,1470.377121329928
Querrey S.,1471.8271600299092,1518.9488012658549,1632.3571290765274,1541.0443634574306
Vukic A.,1513.9852872954662,1437.3912815355588,1505.027543056319,1485.4680372957812
Bublik A.,1547.1123353127587,1698.733964575916,1697.3197926337832,1647.7220308408193
Kohlschreiber P. ,1484.0,1500.0,1500.0,1494.6666666666667
Menendez-Maceiras A.,1466.3750984372705,1454.1409326374826,1469.3045210944204,1463.2735173897245
Oswald P.,1488.4219623451522,1487.5821254626962,1500.0,1492.0013626026164
Cina F.,1510.6259278568107,1492.3499833809112,1500.0,1500.991970412574
De Paula F.,1500.0,1483.263693206478,1500.0,1494.421231068826
Klein B.,1477.0023254250586,1500.0,1458.4636853804227,1478.4886702684937
Federer R. ,1543.0725533041445,1500.0,1500.0,1514.357517768048
Vassallo-Arguello M.,1369.8133173654905,1479.4596622637405,1461.8814442497705,1437.0514746263336
Rusedski G.,1575.6763641185187,1433.429379030957,1664.3770648215336,1557.8276026570031
Djokovic N. ,1555.6753579246556,1500.0,1500.0,1518.558452641552
Takahashi Y.,1490.2843584966045,1500.0,1500.0,1496.7614528322017
Lamasine T.,1496.3173103423492,1498.50149474006,1489.0063184104429,1494.6083744976174
Tsitsipas S.,1706.6961666871207,1837.9268712391727,1558.663359461621,1701.0954657959712
Tsonga J.W.,1654.4457201811613,1619.2756019038534,1697.404646442899,1657.0419895093046
Delgado J.,1428.6486378539234,1487.329629721565,1421.8222018878912,1445.9334898211266
Escobedo E.,1440.0505000519383,1469.3390492248168,1474.0575512596843,1461.1490335121464
Sachko V.,1469.819693502959,1466.118830467352,1500.0,1478.6461746567702
Martin A. ,1484.0,1500.0,1500.0,1494.6666666666667
Ram R.,1473.508220408915,1487.273731900413,1526.7647927047774,1495.8489150047017
Poerschke L.,1479.9700970208276,1500.0,1500.0,1493.3233656736093
Humbert U.,1801.7104019109292,1452.7980751576797,1566.0433093222257,1606.8505954636114
Lenz J.,1493.751621648725,1494.4917718793968,1500.0,1496.0811311760406
Patriarca D.,1500.0,1484.0,1500.0,1494.6666666666667
Zverev A. ,1498.7200618873437,1500.0,1500.0,1499.573353962448
Arvidsson I.,1500.0,1484.632836220959,1500.0,1494.877612073653
Gimeno-Traver D.,1379.3094741120601,1531.2899358819661,1354.0703921537834,1421.5566007159366
Montanes A. ,1516.0,1500.0,1500.0,1505.3333333333333
Zeballos H. ,1484.0,1500.0,1500.0,1494.6666666666667
Berrettini M.,1716.7478030736052,1848.8923394181825,1742.1268720924868,1769.2556715280916
Stebe C-M.,1514.2987325852146,1500.0,1500.0,1504.7662441950715
Marrai M.,1500.0,1488.1712793593001,1500.0,1496.0570931197665
Harris A.,1501.0185170882608,1500.0,1500.0,1500.339505696087
Nakashima B.,1686.1216623646276,1548.034663759785,1590.4747203950049,1608.2103488398059
Baadi T.,1500.0,1487.5433003628605,1500.0,1495.8477667876202
Milojevic N.,1485.9966167608934,1520.38989298866,1500.0,1502.1288365831845
Eriksson M.,1481.6404289023449,1460.6086309931925,1500.0,1480.7496866318459
Nedunchezhiyan J.,1481.887876071613,1500.0,1500.0,1493.9626253572042
Tearney F.,1476.0298533516682,1500.0,1500.0,1492.0099511172227
Coria F.,1394.1238705563055,1537.4467422957914,1444.6395908886482,1458.7367345802484
Pedroso A.,1490.6037019860985,1500.0,1500.0,1496.867900662033
Roumane R.,1484.337782753379,1500.0,1500.0,1494.779260917793
Madaras D.,1485.2504869106322,1485.117741787763,1500.0,1490.122742899465
Kucera V.,1515.746571568855,1500.0,1500.0,1505.2488571896183
Healey N.,1464.6943665597892,1491.1588584326971,1499.7853861473025,1485.2128703799297
Nielsen F.,1415.6605525637763,1490.9701715969024,1453.42551452039,1453.3520795603563
Belyaev I.,1487.0817606068554,1500.0,1500.0,1495.6939202022852
Estrella V.,1489.8836869909273,1500.0,1500.0,1496.6278956636424
McDonald M.,1517.9148379477708,1496.652642202618,1498.937496070707,1504.5016587403652
Torpegaard M.,1482.1043272373468,1500.0,1500.0,1494.034775745782
Lammer M. ,1500.0,1500.0,1500.0,1500.0
O'Neal J.,1480.5112997948079,1500.0,1500.0,1493.5037665982693
Artunedo Martinavarro A.,1483.7459783194922,1500.0,1500.0,1494.5819927731638
Vanni L.,1431.1722482546568,1474.3479094259367,1479.8259855212627,1461.782047733952
Ramos A.,1477.9980883816593,1597.987200359408,1481.8064290927764,1519.2639059446144
Sakamoto P.,1500.0,1489.1195535531238,1500.0,1496.373184517708
Dimitrov G.,1835.009303581106,1721.509781161198,1659.1785321601496,1738.5658723008175
Benneteau J.,1631.63157644071,1502.3243547908414,1544.1898423682162,1559.3819245332559
Neumuller I.,1500.0,1483.7762611394435,1500.0,1494.5920870464813
Terachi T.,1459.4384109891714,1500.0,1500.0,1486.4794703297239
Borges N.,1567.998536606226,1630.0717474838837,1478.3869083780203,1558.8190641560432
Halys Q.,1498.6523650020008,1564.0684684937692,1507.1675671035737,1523.2961335331147
Zeng S.X.,1465.3969373787652,1500.0,1500.0,1488.4656457929216
Bai Y.,1483.406474989964,1500.0,1500.0,1494.4688249966548
di Mauro A.,1480.3934308781263,1402.5614303844393,1481.7409567724071,1454.8986060116576
Hernandez O.,1322.506873424512,1494.5290558429165,1402.6978581237308,1406.5779291303863
Lammer M.,1511.7961996559727,1434.4176353200266,1500.0,1482.071278325333
Kuznetsov A.,1378.0344002137977,1496.8088731845728,1488.5956463392515,1454.4796399125407
Ram A.,1427.747430808237,1500.0,1483.7905287202482,1470.5126531761616
Belal C.,1500.0,1482.2116470480007,1500.0,1494.070549016
Godwin N.,1388.4552879700145,1500.0,1506.034535834877,1464.8299412682973
Labadze I.,1435.9741335074007,1468.482189715385,1479.021308127066,1461.1592104499505
Kralert P.,1500.0,1482.511438231732,1500.0,1494.1704794105772
Lee M.,1410.025011268972,1446.786744318718,1481.0835810977342,1445.9651122284747
Willis M.,1500.0,1500.0,1509.6521740766175,1503.2173913588724
Pasha N.,1484.883741786779,1500.0,1500.0,1494.9612472622596
Andujar P.,1469.859729969321,1511.9372238103147,1373.0207294288027,1451.6058944028127
Van Rijthoven T.,1458.6818130278725,1500.0,1579.0644675787778,1512.5820935355503
Hantschk M.,1436.8027971928589,1433.6168563773738,1500.0,1456.8065511900775
Stoltenberg J.,1487.8497917512786,1500.0,1499.263693206478,1495.704494985919
Mayot H.,1476.9775199085075,1483.5342811574085,1484.6816683696816,1481.7311564785325
Alami K.,1385.2054603241502,1444.8744398988763,1500.0,1443.359966741009
Desein N.,1487.1091763431948,1486.2480723515741,1482.1858770699253,1485.1810419215647
Bowles C.,1485.4038763740023,1500.0,1500.0,1495.134625458001
Deheart R.,1482.0544377466117,1500.0,1500.0,1494.0181459155374
Giner J.,1500.0,1507.5254596793159,1500.0,1502.5084865597719
Catarina L.,1500.0,1458.6038298095787,1500.0,1486.201276603193
Cuevas P.,1496.5669352453106,1549.1261173290707,1472.561888375927,1506.0849803167694
Collignon R.,1462.1533221345762,1472.4620136218834,1495.145084366542,1476.5868067076674
Safranek V.,1483.0591834264253,1500.0,1500.0,1494.3530611421418
Sandgren T.,1475.1390092291356,1432.7690581693623,1534.9188577699542,1480.9423083894842
Nijaki R.,1500.0,1485.3784757699098,1500.0,1495.12615858997
Pavic A.,1470.8658620586446,1479.1165157049572,1487.8294640566794,1479.2706139400937
Falla A. ,1484.0,1500.0,1500.0,1494.6666666666667
Deen Heshaam A.,1484.4825928258608,1500.0,1500.0,1494.8275309419535
Balazs A.,1445.3519610505004,1585.9440085038057,1492.258098818267,1507.851356124191
Pioline C.,1485.4850553526487,1494.8524487322213,1492.369408086763,1490.902304057211
Devvarman S.,1511.2990886209984,1457.9088285512212,1459.7015041585094,1476.3031404435762
Marin L.,1500.0,1487.6515800901545,1500.0,1495.8838600300514
Faria J.,1514.6146920107212,1472.2014823552852,1486.3091431080502,1491.0417724913523
Marterer M.,1434.0697337589843,1446.592675342479,1453.4394666021938,1444.7006252345525
Middelkoop M.,1500.0,1500.0,1482.9121675390218,1494.3040558463406
Capdeville P.,1446.8198255696523,1440.6735733519993,1425.5788993440574,1437.6907660885697
Machac T.,1741.8371411633987,1555.0355064760174,1504.0683886399486,1600.313678759788
Arthurs W.,1536.3201496406896,1456.537979447066,1511.6848959912202,1501.514341692992
Meffert D.,1490.427643990883,1498.3177604961159,1493.9506113087423,1494.2320052652474
Karlovskiy E.,1487.0480497392125,1500.0,1500.0,1495.6826832464042
Oudsema S.,1488.3728453260674,1500.0,1486.7094522254959,1491.6940991838544
Venus M.,1426.3089652261528,1483.2713189775247,1500.0,1469.8600947345592
Hartfield D.,1456.0484191823114,1505.812524049039,1465.3954247983934,1475.7521226765814
Albert M.,1500.0,1481.606140898893,1500.0,1493.8687136329645
Gasquet R. ,1516.0,1500.0,1500.0,1505.3333333333333
Nader M.,1483.5265900810189,1500.0,1500.0,1494.5088633603398
Bautista R. ,1484.0,1500.0,1500.0,1494.6666666666667
Andersen J.,1481.9377486821538,1500.0,1500.0,1493.979249560718
di Pasquale A.,1463.7534641798325,1416.6122597046858,1500.0,1460.121907961506
Settergren J.,1469.4386543282087,1508.1848152768412,1500.0,1492.5411565350166
Wawrinka S. ,1516.0,1500.0,1500.0,1505.3333333333333
Opelka R.,1698.3253773045412,1548.8941753851002,1527.0646659292042,1591.4280728729484
Beck K.,1416.8335055167154,1341.8280349019751,1461.090905265906,1406.5841485615322
Willman D.,1484.5395288594057,1500.0,1500.0,1494.8465096198017
Anderson A.,1491.7923110397555,1500.0,1500.0,1497.2641036799184
Russell M.,1536.529590056414,1380.9225020590957,1436.7461631850279,1451.3994184335127
Caruana L.,1489.368926271646,1500.0,1500.0,1496.4563087572153
Davletshin V.,1484.8091971261335,1500.0,1500.0,1494.9363990420445
Rodriguez B.,1500.0,1484.2576746374964,1500.0,1494.7525582124988
Azzaro L.,1500.0,1461.7291626363963,1500.0,1487.2430542121322
Allegro Y.,1465.2479691298302,1491.0091784767442,1468.3045437826372,1474.8538971297373
Sell K.,1500.0,1487.7567982766243,1500.0,1495.9189327588747
Kubot L.,1441.5734776669215,1521.6675256099134,1550.5619078915413,1504.6009703894588
Jaziri M.,1477.5816366477088,1515.2021327323782,1402.5870123033044,1465.1235938944637
Hernych J.,1506.3216764200722,1461.099306899115,1537.9167792303422,1501.7792541831766
Khalfan S.,1448.4006065109327,1500.0,1500.0,1482.8002021703107
Fidirko N.,1481.3390204944496,1500.0,1500.0,1493.77967349815
Tveit E.,1500.0,1490.761162650218,1500.0,1496.9203875500727
Bubka S.,1498.5539493647861,1490.8004208268346,1484.3227019778446,1491.225690723155
Wu T.L.,1466.9747132118002,1500.0,1500.0,1488.9915710706
Larkham T.,1499.1764841856623,1472.0082475580978,1486.554727136843,1485.913152960201
Kim A.,1412.9577124618336,1443.3209623585387,1484.71452600646,1446.9977336089441
Galovic V.,1500.0,1497.8674513602118,1468.527518301766,1488.798323220659
Barton M.,1535.8243640927356,1504.8624547448628,1504.866905731462,1515.1845748563535
Carreno-Busta P.,1479.209988155666,1598.492766330999,1467.67213471325,1515.1249630666382
Ionita V.,1500.0,1457.8635890530002,1500.0,1485.9545296843335
Ugo Carabelli C.,1509.8588819224017,1596.2872374173514,1459.9713497598984,1522.0391563665505
Zampieri C.,1500.0,1496.9145991067255,1500.0,1498.971533035575
Giron M.,1598.9165454023575,1512.0486651688634,1583.021458236533,1564.6622229359182
Davydenko N. ,1532.0,1500.0,1500.0,1510.6666666666667
Kohlschreiber P.,1592.3208925785696,1595.8938869128215,1582.3811727657385,1590.1986507523764
Teixeira M.,1477.0605294719664,1485.4971495468453,1500.0,1487.5192263396038
Miranda I.,1446.0251239282402,1491.9758972699585,1513.899522690273,1483.9668479628242
Ajdukovic D.,1487.2973575092592,1505.8650349792658,1500.0,1497.720797496175
Haider-Mauer A.,1495.1812872478108,1499.208367559103,1500.0,1498.1298849356378
Lacko L.,1437.2614290699369,1419.7114344042827,1508.4025072632942,1455.1251235791713
Mayer L. ,1500.0,1500.0,1500.0,1500.0
Saulnier C.,1508.706670654809,1433.1728531169229,1476.9282775184058,1472.9359337633794
Popyrin A.,1677.0365581860897,1617.1148245608092,1445.7201891387142,1579.9571906285375
Smith C.,1460.0414390004728,1517.3605489538943,1500.0,1492.4673293181222
Kuerten G.,1544.7212284286154,1535.5242299717672,1502.8741132044577,1527.70652386828
Janowicz J.,1633.5570259922217,1499.6760336098523,1592.0610011043552,1575.0980202354765
Denolly C.,1500.0,1497.2829208438611,1500.0,1499.0943069479538
Monteiro J.,1483.614210936774,1500.0,1500.0,1494.538070312258
Beck A. ,1484.0,1500.0,1500.0,1494.6666666666667
Kroslak J.,1499.4605225640607,1483.1841484177473,1500.0,1494.2148903272694
De Jong J.,1537.1199580005148,1598.6651307292377,1462.390596919296,1532.7252285496827
Taberner C.,1505.5434583486253,1525.8852035805717,1481.5286417891014,1504.3191012394327
Garcia A.,1420.341918506476,1434.6302496293404,1473.5554812871812,1442.8425498076658
Bergs Z.,1581.730065269081,1488.0821395557211,1482.9557698544932,1517.5893248930986
Sanchez M.,1483.1710526802094,1481.884252703056,1500.0,1488.3517684610886
Sweeny D.,1479.2838643368607,1500.0,1500.0,1493.09462144562
Sadecky A.,1500.0,1486.1140223588957,1500.0,1495.3713407862986
Nalbandian D.,1736.7185460862472,1727.3074195218323,1661.3622165887275,1708.4627273989356
Ehrat S.,1500.0,1445.9984889111454,1500.0,1481.9994963037152
Wilson B.,1468.3870728017196,1500.0,1484.0,1484.1290242672396
Lokoli L.,1434.3871094260342,1473.4048269095902,1483.4583753093073,1463.7501038816438
Dev Varman S.,1457.9044290121017,1500.0,1500.0,1485.968143004034
Gremelmayr D.,1433.5313274309233,1550.190293940971,1427.9101223675252,1470.5439145798064
Kosakowski D.,1490.184749506468,1500.0,1500.0,1496.7282498354896
Harboe P.,1500.0,1487.7311003860186,1500.0,1495.9103667953395
Guzman J.P.,1480.5680872301855,1442.5339397971256,1482.8073856718067,1468.636470899706
Siriluethaiwattana P.,1470.8641858228634,1500.0,1500.0,1490.2880619409545
Martelli M.,1500.6992796461022,1485.2774679650113,1500.0,1495.325582537038
Moller E.,1500.0,1454.3835691103377,1487.2946260624974,1480.559398390945
Slabinsky A.,1500.0,1500.0,1467.9807824881402,1489.3269274960467
Parada F.,1500.0,1483.683081864787,1500.0,1494.5610272882623
Pospisil V.,1590.599070736496,1384.1882802082139,1469.676139673886,1481.4878302061986
Viola Mat.,1473.5628811192578,1500.0,1500.0,1491.1876270397527
Ilkel C.,1453.5339492615951,1449.0581918851788,1453.7781807361716,1452.1234406276483
Lama G.,1484.0,1456.7843844090348,1500.0,1480.2614614696784
Bogomolov Jr.A.,1472.4252766904042,1500.0,1500.0,1490.8084255634683
Burrieza O.,1500.0,1485.75093108138,1500.0,1495.2503103604602
Barrios Vera M.T.,1500.0,1498.9274401233017,1500.0,1499.6424800411005
Traykov I.,1500.0,1499.0844813952701,1500.0,1499.6948271317567
Gomez F.A.,1500.0,1505.1116298945992,1500.0,1501.703876631533
Marti J.,1491.7524613528508,1433.9004804349238,1495.6841623139946,1473.7790347005896
Ritschard A.,1505.9066463382087,1469.4355258145602,1488.591994707646,1487.9780556201383
Browne F.,1475.2327116558565,1464.489867393852,1500.0,1479.9075263499028
Wu Y.,1600.3988331944604,1493.9621863726577,1471.452691449292,1521.9379036721366
Nadal-Parera R.,1500.0,1498.2643275583705,1500.0,1499.4214425194568
Mutis O.,1413.5751504269779,1514.4264741951752,1485.2077278908325,1471.0697841709953
Fratangelo B.,1494.6317088860615,1480.9214603054152,1504.9049937285395,1493.4860543066723
Lapentti N.,1499.3157269762416,1520.4975489317014,1480.8937051486043,1500.2356603521823
Cerundolo F.,1707.7278155236866,1727.044627165386,1477.3870973951448,1637.386513361406
Carreno Busta P.,1629.1992861195392,1625.9213520287224,1470.441509516005,1575.1873825547555
Agaev E.,1484.4173586439717,1500.0,1500.0,1494.8057862146572
Gooding J.,1490.3293544634405,1500.0,1500.0,1496.7764514878136
Bogomolov A.,1509.4981195317698,1400.362284918662,1472.3006342133556,1460.7203462212626
Witten J.,1493.8722073431663,1471.2019897298999,1490.866874612788,1485.3136905619513
Gumy H.,1500.0,1499.268675436286,1500.0,1499.7562251454285
Arseneault N.,1505.147634369467,1500.0,1500.0,1501.7158781231556
Trotter J.K.,1487.5555907462576,1500.0,1500.0,1495.8518635820858
Fornell M.,1500.0,1480.1522459105063,1500.0,1493.3840819701688
Serra F. ,1500.0,1500.0,1500.0,1500.0
Wolmarans F.,1487.7317309717976,1500.0,1500.0,1495.910576990599
Istomin D.,1500.592957973167,1515.242000931212,1521.9876046529314,1512.6075211857703
Viola M.,1489.6491304136387,1474.1783228479399,1474.8476674580925,1479.5583735732237
Marcan D.,1476.6218066368742,1500.0,1500.0,1492.2072688789583
Hilton M.,1500.0,1500.0,1457.4063387567787,1485.8021129189262
Massu N.,1501.9682841786685,1463.9632307862557,1446.689349193887,1470.8736213862703
Martin A.,1341.3601308909788,1523.3028243180454,1415.742484820042,1426.801813343022
Ljubicic I. ,1484.0,1500.0,1500.0,1494.6666666666667
Al Mutawa J.,1469.7501383744132,1500.0,1500.0,1489.916712791471
Monaco J. ,1500.0,1500.0,1500.0,1500.0
Niemeyer F.,1442.6914724379565,1500.0,1488.2678226374044,1476.9864316917872
Alcaraz C.,1997.5652264055213,2058.9874513249115,1861.5637733099304,1972.705483680121
Harper-Griffith L.,1485.172373801893,1500.0,1500.0,1495.0574579339643
Corretja A.,1533.4534179136167,1463.903571968494,1471.8778159946226,1489.7449352922442
Altmaier D.,1483.336383352598,1536.5022898475952,1444.5783444599526,1488.1390058867153
Sakamoto R.,1486.7884000904025,1500.0,1500.0,1495.5961333634675
Martinez P.,1507.5672357921849,1552.230395686033,1450.8310112723343,1503.542880916851
Agamenone F.,1500.0,1541.933755576431,1500.0,1513.9779185254768
Galdon P.,1500.0,1496.487476817557,1500.0,1498.8291589391856
Dancevic F.,1423.6338266519115,1442.578860154797,1506.5858630717637,1457.5995166261573
Ahouda A.,1500.0,1481.8646244029005,1500.0,1493.9548748009668
Wessels L.,1500.0,1503.319268884802,1482.955441790131,1495.424903558311
Cox D.,1500.0,1500.0,1428.8575673743078,1476.285855791436
Zverev A.,1937.5344663916542,1869.0650809979415,1692.235503920134,1832.9450171032431
Koning M.,1500.0,1500.0,1486.0314537491527,1495.343817916384
Baker B.,1435.1659644294296,1533.57971668429,1521.1704412511563,1496.6387074549584
Mikrut L.,1500.0,1482.9774511516264,1500.0,1494.3258170505421
Golubev A.,1449.2201638424212,1487.1384884220906,1407.2164726501471,1447.8583749715528
Baghdatis M.,1618.9521851701757,1418.695805236353,1564.046292897263,1533.8980944345974
Vicente M.,1500.0,1485.0428510150732,1500.0,1495.0142836716911
Iwami T.,1459.3036013245855,1500.0,1500.0,1486.4345337748618
Pavel A.,1427.6141592832246,1559.4841387139252,1451.4282029020542,1479.508833633068
Altamirano C.,1475.5944662635477,1500.0,1500.0,1491.8648220878492
Svajda Z.,1471.727433839209,1500.0,1485.3984249998086,1485.7086196130058
Rinderknech A.,1534.3434528342557,1544.1671299067089,1534.3317007209353,1537.6140944872998
Walton A.,1519.3181355888214,1497.2005268785508,1476.2875616514912,1497.6020747062878
Kirillov E.,1500.0,1500.0,1482.2023186596703,1494.0674395532235
Youzhny M. ,1548.0,1500.0,1500.0,1516.0
Rufin G.,1532.0040629025773,1473.7759603956683,1478.4903143423155,1494.7567792135203
Murray A. ,1580.0,1500.0,1500.0,1526.6666666666667
Malcor O.,1500.0,1483.4816299496408,1500.0,1494.4938766498801
Ager J.,1500.0,1467.7363260071827,1500.0,1489.2454420023942
Ogorodov O.,1488.9458788202678,1501.3188639660884,1500.0,1496.7549142621185
Torebko P.,1500.0,1466.8423736650993,1500.0,1488.9474578883664
Huesler M.A.,1481.8680432140122,1444.9179565503207,1457.1686930509748,1461.3182309384358
Falla A.,1500.899385641966,1491.9280595150826,1492.9772811394075,1495.2682420988187
Hemery C.,1441.3725348852136,1471.967054013208,1500.0,1471.1131962994739
Nam H.W.,1464.7245397233094,1500.0,1500.0,1488.2415132411031
Stebe C.M.,1483.942255651881,1561.4842426898624,1456.0617415361282,1500.4960799592907
Napolitano S.,1483.1033406304468,1493.0137238775255,1491.9280566900454,1489.3483737326726
Krstin P.,1478.6677078647308,1484.921556410436,1500.0,1487.8630880917224
Lorenzi P.,1502.9617825242842,1429.6442559892757,1359.7566204006591,1430.7875529714063
Shelton B.,1856.581149618965,1628.4612676131314,1553.649698126024,1679.5640384527069
Fucsovics M.,1647.7087989255772,1632.696052834696,1598.7273831413995,1626.377411633891
Zemlja G.,1521.7664756542677,1529.2472888269845,1509.215380025535,1520.0763815022626
Querry S.,1459.1532179147869,1500.0,1502.304690804326,1487.1526362397044
Alvarez Varona N.,1508.7650427770668,1484.0,1500.0,1497.5883475923556
Vanek J.,1404.0117875473172,1498.105124092288,1441.7529411265107,1447.956617588705
Levinsky J.,1500.0,1479.596147574381,1500.0,1493.198715858127
Schuettler R.,1466.5594838523527,1363.149488412509,1596.602947452464,1475.437306572442
Podlipnik H.,1500.0,1482.5429772788061,1500.0,1494.1809924262689
Bruguera S.,1430.3460218386972,1486.664275256606,1483.2344288993693,1466.748241998224
Schwaerzler J.,1497.0057672415064,1485.8334762469055,1500.0,1494.2797478294706
Llamas Ruiz P.,1512.531172680036,1518.5533105671586,1500.0,1510.3614944157316
Zayid M. S.,1491.7923096802376,1500.0,1500.0,1497.2641032267459
Hadad M.,1500.0,1516.0014828659716,1500.0,1505.3338276219904
Gensse A.,1493.9160325936616,1495.146959518654,1500.0,1496.3543307041052
Virtanen O.,1486.2153625865228,1491.6683149702826,1500.9612138677792,1492.9482971415282
Cacic N.,1500.0,1505.7155461994053,1500.0,1501.9051820664683
Tyurnev E.,1493.5082280280571,1500.0,1500.0,1497.8360760093522
Jarry N.,1542.5752230279936,1546.7087510443673,1546.5041588310019,1545.2627109677876
Luz O.,1500.0,1486.434977096746,1500.0,1495.4783256989151
Basso A.,1500.0,1495.2685788324131,1500.0,1498.4228596108044
Ferrer D.,1683.3604008400016,1706.5785247140223,1599.5657348753814,1663.168220143135
Kumantsov A.,1468.3027545382754,1500.0,1500.0,1489.4342515127585
Shapovalov D.,1734.4974712720384,1573.874513787474,1527.1426336979825,1611.8382062524986
Idmbarek Y.,1500.0,1472.449132821797,1500.0,1490.8163776072658
Morrison J.,1455.1053368908974,1479.1905681040985,1467.288729975843,1467.194878323613
Bohaboy D.,1479.4277639452646,1500.0,1500.0,1493.142587981755
Matosevic M.,1550.735028927199,1459.1124160306024,1497.6583852213762,1502.5019433930593
Cipolla F.,1466.3495545244364,1452.4769659793776,1424.7502142730082,1447.8589115922741
Ljubicic I.,1632.8550817303737,1687.5173179593046,1547.2304807024595,1622.534293464046
Pinnington Jones J.,1500.0,1500.0,1481.615654297946,1493.871884765982
